Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
71,25 IUT 3,4,8,2026-07-03,08:08:47
72,57 Marché de la Pallice,3,8,2026-07-03,08:08:47
73,58 Digue du Bout Blanc,0,12,2026-07-03,08:08:47
74,61 Patte d'Oie,6,10,2026-07-03,08:08:47
75,62 Aquarium 2,1,10,2026-07-03,08:08:47
76,62 Aquarium 1,3,8,2026-07-03,08:08:47
77,63 08 mai 1945,6,14,2026-07-03,08:08:47
78,64 Aéroport,6,8,2026-07-03,08:08:47
79,65 Alstom,12,14,2026-07-03,08:08:47
80,66 Auberge de Jeunesse,9,10,2026-07-03,08:08:47
81,67 Beauregard,7,14,2026-07-03,08:08:47
82,68 Centre Commercial Beaulieu,2,10,2026-07-03,08:08:47
83,69 Centre social vent des lles,3,8,2026-07-03,08:08:47
84,70 Clinique de l'Atlantique,5,8,2026-07-03,08:08:47
85,71 Clos Margat,4,8,2026-07-03,08:08:47
86,72 Stade de Périgny,5,6,2026-07-03,08:08:47
87,73 Denfert Rochereau,5,8,2026-07-03,08:08:47
88,77 Gare d'Aytré,7,8,2026-07-03,08:08:47
89,56 Hôpital St Louis,9,10,2026-07-03,08:08:47
90,79 Les Corsaires,5,8,2026-07-03,08:08:47
91,80 La Pommeraie,4,8,2026-07-03,08:08:47
92,81 Lab Intech,7,10,2026-07-03,08:08:47
93,82 Lieutenant Bernier,6,8,2026-07-03,08:08:47
94,83 Lycée Hotelier,7,8,2026-07-03,08:08:47
95,84 Mairie d'Aytré,7,8,2026-07-03,08:08:47
96,85 Mairie de Lagord,5,8,2026-07-03,08:08:47
97,86 Musée Maritime,3,8,2026-07-03,08:08:47
98,87 Normandin,7,8,2026-07-03,08:08:47
99,88 Oiseaux de Mer,4,8,2026-07-03,08:08:47
100,90 Porte Royale,5,8,2026-07-03,08:08:47
