Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,6,8,2026-07-02,09:26:01
2,10 Porte Maubec,3,8,2026-07-02,09:26:01
3,11 Porte Dauphine,4,8,2026-07-02,09:26:01
4,20 Faculté de Sciences 2,7,10,2026-07-02,09:26:01
5,05 Place de Verdun,4,8,2026-07-02,09:26:01
6,26 Maison de la Charente-Maritime,8,10,2026-07-02,09:26:01
7,04 Marché,2,8,2026-07-02,09:26:01
8,16 Gare 2,5,14,2026-07-02,09:26:01
9,06 Maison de la Mobilité 1,5,10,2026-07-02,09:26:01
10,08 Vieux Port 1,2,14,2026-07-02,09:26:01
11,03 Arsenal 1,7,8,2026-07-02,09:26:01
12,21 Technoforum 1,2,8,2026-07-02,09:26:01
13,15 Office de tourisme (Simenon) 2,3,8,2026-07-02,09:26:01
14,24 EIGSI 1,2,8,2026-07-02,09:26:01
15,13 Médiathèque Michel Crépeau 1,6,8,2026-07-02,09:26:01
16,16 Gare 1,2,14,2026-07-02,09:26:01
17,22 Porte de Cougnes,7,10,2026-07-02,09:26:01
18,14 Bibliothèque Universitaire 1,2,14,2026-07-02,09:26:01
19,07 Préfecture,3,10,2026-07-02,09:26:01
20,25 IUT 2,5,8,2026-07-02,09:26:01
21,02 Quai Valin 1,4,8,2026-07-02,09:26:01
22,23 Place Cacaud 1,2,6,2026-07-02,09:26:01
23,25 IUT 1,3,8,2026-07-02,09:26:01
24,20 Plage des Minimes 4,0,10,2026-07-02,09:26:01
25,12 Piscine,6,10,2026-07-02,09:26:01
26,09 Office de Tourisme (Gabut) 1,5,10,2026-07-02,09:26:01
27,60 Commissariat,5,8,2026-07-02,09:26:01
28,104 Office de Tourisme de Châtelaillon,4,8,2026-07-02,09:26:01
29,108 Vaucanson,6,14,2026-07-02,09:26:01
30,28 Maison du Port La Pallice,4,8,2026-07-02,09:26:01
31,29 Mairie Annexe de Laleu,3,8,2026-07-02,09:26:01
32,30 Ludothèque de Mireuil,7,8,2026-07-02,09:26:01
33,31 Mairie Annexe de Mireuil,1,10,2026-07-02,09:26:01
34,32 Place St Maurice,6,10,2026-07-02,09:26:01
35,33 Marché de Port Neuf,2,8,2026-07-02,09:26:01
36,34 Maison de l'Emploi,6,8,2026-07-02,09:26:01
37,37 Plage de la Concurrence 1,7,10,2026-07-02,09:26:01
38,37 Plage de la Concurrence 2,4,10,2026-07-02,09:26:01
39,39 Lycée Vieljeux,3,10,2026-07-02,09:26:01
40,40 Cité Administrative Mangin,4,10,2026-07-02,09:26:01
41,42 LEP de Rompsay,7,12,2026-07-02,09:26:01
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-02,09:26:01
43,44 Centre Cial. de Villeneuve,4,8,2026-07-02,09:26:01
44,45 Parking Jean-Moulin,9,14,2026-07-02,09:26:01
45,46 Eglise de Tasdon,6,8,2026-07-02,09:26:01
46,21 Technoforum 2,3,8,2026-07-02,09:26:01
47,48 Plage des Minimes 1,6,10,2026-07-02,09:26:01
48,48 Plage des Minimes 2,1,6,2026-07-02,09:26:01
49,24 EIGSI 2,2,8,2026-07-02,09:26:01
50,51 Gymnase Universitaire 1,7,12,2026-07-02,09:26:01
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,09:26:01
52,38 Parc Franck Delmas,5,8,2026-07-02,09:26:01
53,53 Les Parcs,4,8,2026-07-02,09:26:01
54,52 Port de Pêche,4,10,2026-07-02,09:26:01
55,36 Eglise de La Genette,2,8,2026-07-02,09:26:01
56,109 P+R Simone Veil,5,14,2026-07-02,09:26:01
57,13 Médiathèque Michel Crépeau 2,4,8,2026-07-02,09:26:01
58,08 Vieux Port 2,3,14,2026-07-02,09:26:01
59,47 Institut Confucius de Chine,2,12,2026-07-02,09:26:01
60,20 Faculté de Sciences 3,7,10,2026-07-02,09:26:01
61,59 Place de Lafond,5,9,2026-07-02,09:26:01
62,03 Arsenal 2,3,8,2026-07-02,09:26:01
63,02 Quai valin 2,3,8,2026-07-02,09:26:01
64,14 Bibliothèque Universitaire 2,4,10,2026-07-02,09:26:01
65,21 Technoforum 3,5,8,2026-07-02,09:26:01
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,09:26:01
67,06 Maison de la Mobilité 2,1,10,2026-07-02,09:26:01
68,24 Plage des Minimes 3,0,8,2026-07-02,09:26:01
69,51 Gymnase Universitaire 2,3,8,2026-07-02,09:26:01
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,09:26:01
71,25 IUT 3,4,8,2026-07-02,09:26:01
72,57 Marché de la Pallice,4,8,2026-07-02,09:26:01
73,58 Digue du Bout Blanc,8,12,2026-07-02,09:26:01
74,61 Patte d'Oie,6,10,2026-07-02,09:26:01
75,62 Aquarium 2,0,10,2026-07-02,09:26:01
76,62 Aquarium 1,5,8,2026-07-02,09:26:01
77,63 08 mai 1945,8,14,2026-07-02,09:26:01
78,64 Aéroport,3,8,2026-07-02,09:26:01
79,65 Alstom,10,14,2026-07-02,09:26:01
80,66 Auberge de Jeunesse,4,10,2026-07-02,09:26:01
81,67 Beauregard,5,14,2026-07-02,09:26:01
82,68 Centre Commercial Beaulieu,4,10,2026-07-02,09:26:01
83,69 Centre social vent des lles,5,8,2026-07-02,09:26:01
84,70 Clinique de l'Atlantique,5,8,2026-07-02,09:26:01
85,71 Clos Margat,3,8,2026-07-02,09:26:01
86,72 Stade de Périgny,4,6,2026-07-02,09:26:01
87,73 Denfert Rochereau,4,8,2026-07-02,09:26:01
88,77 Gare d'Aytré,3,8,2026-07-02,09:26:01
89,56 Hôpital St Louis,3,10,2026-07-02,09:26:01
90,79 Les Corsaires,4,8,2026-07-02,09:26:01
91,80 La Pommeraie,5,8,2026-07-02,09:26:01
92,81 Lab Intech,6,10,2026-07-02,09:26:01
93,82 Lieutenant Bernier,4,8,2026-07-02,09:26:01
94,83 Lycée Hotelier,3,8,2026-07-02,09:26:01
95,84 Mairie d'Aytré,2,8,2026-07-02,09:26:01
96,85 Mairie de Lagord,3,8,2026-07-02,09:26:01
97,86 Musée Maritime,5,8,2026-07-02,09:26:01
98,87 Normandin,5,8,2026-07-02,09:26:01
99,88 Oiseaux de Mer,4,8,2026-07-02,09:26:01
100,90 Porte Royale,5,8,2026-07-02,09:26:01
