Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,4,8,2026-07-02,17:05:26
2,10 Porte Maubec,4,8,2026-07-02,17:05:26
3,11 Porte Dauphine,4,8,2026-07-02,17:05:26
4,20 Faculté de Sciences 2,2,10,2026-07-02,17:05:26
5,05 Place de Verdun,2,8,2026-07-02,17:05:26
6,26 Maison de la Charente-Maritime,2,10,2026-07-02,17:05:26
7,04 Marché,2,8,2026-07-02,17:05:26
8,16 Gare 2,9,14,2026-07-02,17:05:26
9,06 Maison de la Mobilité 1,2,10,2026-07-02,17:05:26
10,08 Vieux Port 1,10,14,2026-07-02,17:05:26
11,03 Arsenal 1,4,8,2026-07-02,17:05:26
12,21 Technoforum 1,3,8,2026-07-02,17:05:26
13,15 Office de tourisme (Simenon) 2,5,8,2026-07-02,17:05:26
14,24 EIGSI 1,3,8,2026-07-02,17:05:26
15,13 Médiathèque Michel Crépeau 1,5,8,2026-07-02,17:05:26
16,16 Gare 1,7,14,2026-07-02,17:05:26
17,22 Porte de Cougnes,2,10,2026-07-02,17:05:26
18,14 Bibliothèque Universitaire 1,3,14,2026-07-02,17:05:26
19,07 Préfecture,5,10,2026-07-02,17:05:26
20,25 IUT 2,2,8,2026-07-02,17:05:26
21,02 Quai Valin 1,6,8,2026-07-02,17:05:26
22,23 Place Cacaud 1,1,6,2026-07-02,17:05:26
23,25 IUT 1,4,8,2026-07-02,17:05:26
24,20 Plage des Minimes 4,0,10,2026-07-02,17:05:26
25,12 Piscine,4,10,2026-07-02,17:05:26
26,09 Office de Tourisme (Gabut) 1,3,10,2026-07-02,17:05:26
27,60 Commissariat,3,8,2026-07-02,17:05:26
28,104 Office de Tourisme de Châtelaillon,4,8,2026-07-02,17:05:26
29,108 Vaucanson,6,14,2026-07-02,17:05:26
30,28 Maison du Port La Pallice,5,8,2026-07-02,17:05:26
31,29 Mairie Annexe de Laleu,1,8,2026-07-02,17:05:26
32,30 Ludothèque de Mireuil,4,8,2026-07-02,17:05:26
33,31 Mairie Annexe de Mireuil,5,10,2026-07-02,17:05:26
34,32 Place St Maurice,6,10,2026-07-02,17:05:26
35,33 Marché de Port Neuf,5,8,2026-07-02,17:05:26
36,34 Maison de l'Emploi,4,8,2026-07-02,17:05:26
37,37 Plage de la Concurrence 1,0,10,2026-07-02,17:05:26
38,37 Plage de la Concurrence 2,1,10,2026-07-02,17:05:26
39,39 Lycée Vieljeux,4,10,2026-07-02,17:05:26
40,40 Cité Administrative Mangin,5,10,2026-07-02,17:05:26
41,42 LEP de Rompsay,5,12,2026-07-02,17:05:26
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-02,17:05:26
43,44 Centre Cial. de Villeneuve,5,8,2026-07-02,17:05:26
44,45 Parking Jean-Moulin,6,14,2026-07-02,17:05:26
45,46 Eglise de Tasdon,3,8,2026-07-02,17:05:26
46,21 Technoforum 2,0,8,2026-07-02,17:05:26
47,48 Plage des Minimes 1,7,10,2026-07-02,17:05:26
48,48 Plage des Minimes 2,4,6,2026-07-02,17:05:26
49,24 EIGSI 2,3,8,2026-07-02,17:05:26
50,51 Gymnase Universitaire 1,7,12,2026-07-02,17:05:26
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,17:05:26
52,38 Parc Franck Delmas,7,8,2026-07-02,17:05:26
53,53 Les Parcs,2,8,2026-07-02,17:05:26
54,52 Port de Pêche,4,10,2026-07-02,17:05:26
55,36 Eglise de La Genette,4,8,2026-07-02,17:05:26
56,109 P+R Simone Veil,7,14,2026-07-02,17:05:26
57,13 Médiathèque Michel Crépeau 2,4,8,2026-07-02,17:05:26
58,08 Vieux Port 2,12,14,2026-07-02,17:05:26
59,47 Institut Confucius de Chine,10,12,2026-07-02,17:05:26
60,20 Faculté de Sciences 3,1,10,2026-07-02,17:05:26
61,59 Place de Lafond,5,9,2026-07-02,17:05:26
62,03 Arsenal 2,4,8,2026-07-02,17:05:26
63,02 Quai valin 2,5,8,2026-07-02,17:05:26
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,17:05:26
