Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
49,24 EIGSI 2,0,8,2026-07-02,20:37:36
50,51 Gymnase Universitaire 1,7,12,2026-07-02,20:37:36
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,20:37:36
52,38 Parc Franck Delmas,3,8,2026-07-02,20:37:36
53,53 Les Parcs,3,8,2026-07-02,20:37:36
54,52 Port de Pêche,4,10,2026-07-02,20:37:36
55,36 Eglise de La Genette,3,8,2026-07-02,20:37:36
56,109 P+R Simone Veil,8,14,2026-07-02,20:37:36
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,20:37:36
58,08 Vieux Port 2,14,14,2026-07-02,20:37:36
59,47 Institut Confucius de Chine,3,12,2026-07-02,20:37:36
60,20 Faculté de Sciences 3,2,10,2026-07-02,20:37:36
61,59 Place de Lafond,7,9,2026-07-02,20:37:36
62,03 Arsenal 2,2,8,2026-07-02,20:37:36
63,02 Quai valin 2,3,8,2026-07-02,20:37:36
64,14 Bibliothèque Universitaire 2,0,10,2026-07-02,20:37:36
65,21 Technoforum 3,6,8,2026-07-02,20:37:36
66,09 Office de Tourisme (Gabut) 2,5,10,2026-07-02,20:37:36
67,06 Maison de la Mobilité 2,3,10,2026-07-02,20:37:36
68,24 Plage des Minimes 3,0,8,2026-07-02,20:37:36
69,51 Gymnase Universitaire 2,2,8,2026-07-02,20:37:36
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-02,20:37:36
71,25 IUT 3,3,8,2026-07-02,20:37:36
72,57 Marché de la Pallice,4,8,2026-07-02,20:37:36
73,58 Digue du Bout Blanc,5,12,2026-07-02,20:37:36
74,61 Patte d'Oie,5,10,2026-07-02,20:37:36
75,62 Aquarium 2,1,10,2026-07-02,20:37:36
76,62 Aquarium 1,5,8,2026-07-02,20:37:36
77,63 08 mai 1945,5,14,2026-07-02,20:37:36
78,64 Aéroport,5,8,2026-07-02,20:37:36
79,65 Alstom,8,14,2026-07-02,20:37:36
80,66 Auberge de Jeunesse,4,10,2026-07-02,20:37:36
81,67 Beauregard,5,14,2026-07-02,20:37:36
82,68 Centre Commercial Beaulieu,0,10,2026-07-02,20:37:36
83,69 Centre social vent des lles,3,8,2026-07-02,20:37:36
84,70 Clinique de l'Atlantique,3,8,2026-07-02,20:37:36
85,71 Clos Margat,6,8,2026-07-02,20:37:36
86,72 Stade de Périgny,4,6,2026-07-02,20:37:36
87,73 Denfert Rochereau,3,8,2026-07-02,20:37:36
88,77 Gare d'Aytré,8,8,2026-07-02,20:37:36
89,56 Hôpital St Louis,0,10,2026-07-02,20:37:36
90,79 Les Corsaires,4,8,2026-07-02,20:37:36
91,80 La Pommeraie,3,8,2026-07-02,20:37:36
92,81 Lab Intech,6,10,2026-07-02,20:37:36
93,82 Lieutenant Bernier,4,8,2026-07-02,20:37:36
94,83 Lycée Hotelier,3,8,2026-07-02,20:37:36
95,84 Mairie d'Aytré,4,8,2026-07-02,20:37:36
96,85 Mairie de Lagord,4,8,2026-07-02,20:37:36
97,86 Musée Maritime,6,8,2026-07-02,20:37:36
98,87 Normandin,7,8,2026-07-02,20:37:36
99,88 Oiseaux de Mer,5,8,2026-07-02,20:37:36
100,90 Porte Royale,5,8,2026-07-02,20:37:36
