Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
52,38 Parc Franck Delmas,3,8,2026-07-01,14:56:55
53,53 Les Parcs,2,8,2026-07-01,14:56:55
54,52 Port de Pêche,5,10,2026-07-01,14:56:55
55,36 Eglise de La Genette,4,8,2026-07-01,14:56:55
56,109 P+R Simone Veil,4,14,2026-07-01,14:56:55
57,13 Médiathèque Michel Crépeau 2,5,8,2026-07-01,14:56:55
58,08 Vieux Port 2,13,14,2026-07-01,14:56:55
59,47 Institut Confucius de Chine,9,12,2026-07-01,14:56:55
60,20 Faculté de Sciences 3,2,10,2026-07-01,14:56:55
61,59 Place de Lafond,4,9,2026-07-01,14:56:55
62,03 Arsenal 2,2,8,2026-07-01,14:56:55
63,02 Quai valin 2,0,8,2026-07-01,14:56:55
64,14 Bibliothèque Universitaire 2,0,10,2026-07-01,14:56:55
65,21 Technoforum 3,4,8,2026-07-01,14:56:55
66,09 Office de Tourisme (Gabut) 2,2,10,2026-07-01,14:56:55
67,06 Maison de la Mobilité 2,1,10,2026-07-01,14:56:55
68,24 Plage des Minimes 3,0,8,2026-07-01,14:56:55
69,51 Gymnase Universitaire 2,2,8,2026-07-01,14:56:55
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-01,14:56:55
71,25 IUT 3,3,8,2026-07-01,14:56:55
72,57 Marché de la Pallice,5,8,2026-07-01,14:56:55
73,58 Digue du Bout Blanc,8,12,2026-07-01,14:56:55
74,61 Patte d'Oie,4,10,2026-07-01,14:56:55
75,62 Aquarium 2,3,10,2026-07-01,14:56:55
76,62 Aquarium 1,3,8,2026-07-01,14:56:55
77,63 08 mai 1945,4,14,2026-07-01,14:56:55
78,64 Aéroport,2,8,2026-07-01,14:56:55
79,65 Alstom,9,14,2026-07-01,14:56:55
80,66 Auberge de Jeunesse,3,10,2026-07-01,14:56:55
81,67 Beauregard,10,14,2026-07-01,14:56:55
82,68 Centre Commercial Beaulieu,5,10,2026-07-01,14:56:55
83,69 Centre social vent des lles,4,8,2026-07-01,14:56:55
84,70 Clinique de l'Atlantique,5,8,2026-07-01,14:56:55
85,71 Clos Margat,5,8,2026-07-01,14:56:55
86,72 Stade de Périgny,3,6,2026-07-01,14:56:55
87,73 Denfert Rochereau,3,8,2026-07-01,14:56:55
88,77 Gare d'Aytré,3,8,2026-07-01,14:56:55
89,56 Hôpital St Louis,5,10,2026-07-01,14:56:55
90,79 Les Corsaires,6,8,2026-07-01,14:56:55
91,80 La Pommeraie,1,8,2026-07-01,14:56:55
92,81 Lab Intech,5,10,2026-07-01,14:56:55
93,82 Lieutenant Bernier,3,8,2026-07-01,14:56:55
94,83 Lycée Hotelier,5,8,2026-07-01,14:56:55
95,84 Mairie d'Aytré,3,8,2026-07-01,14:56:55
96,85 Mairie de Lagord,2,8,2026-07-01,14:56:55
97,86 Musée Maritime,2,8,2026-07-01,14:56:55
98,87 Normandin,5,8,2026-07-01,14:56:55
99,88 Oiseaux de Mer,3,8,2026-07-01,14:56:55
100,90 Porte Royale,5,8,2026-07-01,14:56:55
