Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
69,51 Gymnase Universitaire 2,2,8,2026-07-01,20:30:17
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-01,20:30:17
71,25 IUT 3,2,8,2026-07-01,20:30:17
72,57 Marché de la Pallice,4,8,2026-07-01,20:30:17
73,58 Digue du Bout Blanc,11,12,2026-07-01,20:30:17
74,61 Patte d'Oie,6,10,2026-07-01,20:30:17
75,62 Aquarium 2,2,10,2026-07-01,20:30:17
76,62 Aquarium 1,2,8,2026-07-01,20:30:17
77,63 08 mai 1945,6,14,2026-07-01,20:30:17
78,64 Aéroport,3,8,2026-07-01,20:30:17
79,65 Alstom,3,14,2026-07-01,20:30:17
80,66 Auberge de Jeunesse,10,10,2026-07-01,20:30:17
81,67 Beauregard,8,14,2026-07-01,20:30:17
82,68 Centre Commercial Beaulieu,5,10,2026-07-01,20:30:17
83,69 Centre social vent des lles,4,8,2026-07-01,20:30:17
84,70 Clinique de l'Atlantique,5,8,2026-07-01,20:30:17
85,71 Clos Margat,4,8,2026-07-01,20:30:17
86,72 Stade de Périgny,3,6,2026-07-01,20:30:17
87,73 Denfert Rochereau,4,8,2026-07-01,20:30:17
88,77 Gare d'Aytré,4,8,2026-07-01,20:30:17
89,56 Hôpital St Louis,3,10,2026-07-01,20:30:17
90,79 Les Corsaires,4,8,2026-07-01,20:30:17
91,80 La Pommeraie,5,8,2026-07-01,20:30:17
92,81 Lab Intech,3,10,2026-07-01,20:30:17
93,82 Lieutenant Bernier,5,8,2026-07-01,20:30:17
94,83 Lycée Hotelier,2,8,2026-07-01,20:30:17
95,84 Mairie d'Aytré,2,8,2026-07-01,20:30:17
96,85 Mairie de Lagord,2,8,2026-07-01,20:30:17
97,86 Musée Maritime,2,8,2026-07-01,20:30:17
98,87 Normandin,5,8,2026-07-01,20:30:17
99,88 Oiseaux de Mer,3,8,2026-07-01,20:30:17
100,90 Porte Royale,4,8,2026-07-01,20:30:17
