Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
56,109 P+R Simone Veil,7,14,2026-07-02,15:04:23
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,15:04:23
58,08 Vieux Port 2,6,14,2026-07-02,15:04:23
59,47 Institut Confucius de Chine,12,12,2026-07-02,15:04:23
60,20 Faculté de Sciences 3,3,10,2026-07-02,15:04:23
61,59 Place de Lafond,3,9,2026-07-02,15:04:23
62,03 Arsenal 2,3,8,2026-07-02,15:04:23
63,02 Quai valin 2,4,8,2026-07-02,15:04:23
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,15:04:23
65,21 Technoforum 3,5,8,2026-07-02,15:04:23
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,15:04:23
67,06 Maison de la Mobilité 2,5,10,2026-07-02,15:04:23
68,24 Plage des Minimes 3,1,8,2026-07-02,15:04:23
69,51 Gymnase Universitaire 2,2,8,2026-07-02,15:04:23
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-02,15:04:23
71,25 IUT 3,2,8,2026-07-02,15:04:23
72,57 Marché de la Pallice,2,8,2026-07-02,15:04:23
73,58 Digue du Bout Blanc,7,12,2026-07-02,15:04:23
74,61 Patte d'Oie,7,10,2026-07-02,15:04:23
75,62 Aquarium 2,2,10,2026-07-02,15:04:23
76,62 Aquarium 1,6,8,2026-07-02,15:04:23
77,63 08 mai 1945,7,14,2026-07-02,15:04:23
78,64 Aéroport,4,8,2026-07-02,15:04:23
79,65 Alstom,11,14,2026-07-02,15:04:23
80,66 Auberge de Jeunesse,3,10,2026-07-02,15:04:23
81,67 Beauregard,3,14,2026-07-02,15:04:23
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,15:04:23
83,69 Centre social vent des lles,5,8,2026-07-02,15:04:23
84,70 Clinique de l'Atlantique,5,8,2026-07-02,15:04:23
85,71 Clos Margat,5,8,2026-07-02,15:04:23
86,72 Stade de Périgny,4,6,2026-07-02,15:04:23
87,73 Denfert Rochereau,4,8,2026-07-02,15:04:23
88,77 Gare d'Aytré,3,8,2026-07-02,15:04:23
89,56 Hôpital St Louis,3,10,2026-07-02,15:04:23
90,79 Les Corsaires,4,8,2026-07-02,15:04:23
91,80 La Pommeraie,6,8,2026-07-02,15:04:23
92,81 Lab Intech,7,10,2026-07-02,15:04:23
93,82 Lieutenant Bernier,5,8,2026-07-02,15:04:23
94,83 Lycée Hotelier,3,8,2026-07-02,15:04:23
95,84 Mairie d'Aytré,3,8,2026-07-02,15:04:23
96,85 Mairie de Lagord,4,8,2026-07-02,15:04:23
97,86 Musée Maritime,4,8,2026-07-02,15:04:23
98,87 Normandin,4,8,2026-07-02,15:04:23
99,88 Oiseaux de Mer,4,8,2026-07-02,15:04:23
100,90 Porte Royale,6,8,2026-07-02,15:04:23
