Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
77,63 08 mai 1945,5,14,2026-07-02,19:52:07
78,64 Aéroport,5,8,2026-07-02,19:52:07
79,65 Alstom,8,14,2026-07-02,19:52:07
80,66 Auberge de Jeunesse,6,10,2026-07-02,19:52:07
81,67 Beauregard,4,14,2026-07-02,19:52:07
82,68 Centre Commercial Beaulieu,0,10,2026-07-02,19:52:07
83,69 Centre social vent des lles,3,8,2026-07-02,19:52:07
84,70 Clinique de l'Atlantique,3,8,2026-07-02,19:52:07
85,71 Clos Margat,6,8,2026-07-02,19:52:07
86,72 Stade de Périgny,4,6,2026-07-02,19:52:07
87,73 Denfert Rochereau,3,8,2026-07-02,19:52:07
88,77 Gare d'Aytré,8,8,2026-07-02,19:52:07
89,56 Hôpital St Louis,2,10,2026-07-02,19:52:07
90,79 Les Corsaires,4,8,2026-07-02,19:52:07
91,80 La Pommeraie,3,8,2026-07-02,19:52:07
92,81 Lab Intech,5,10,2026-07-02,19:52:07
93,82 Lieutenant Bernier,4,8,2026-07-02,19:52:07
94,83 Lycée Hotelier,3,8,2026-07-02,19:52:07
95,84 Mairie d'Aytré,4,8,2026-07-02,19:52:07
96,85 Mairie de Lagord,5,8,2026-07-02,19:52:07
97,86 Musée Maritime,5,8,2026-07-02,19:52:07
98,87 Normandin,8,8,2026-07-02,19:52:07
99,88 Oiseaux de Mer,5,8,2026-07-02,19:52:07
100,90 Porte Royale,3,8,2026-07-02,19:52:07
