Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
37,37 Plage de la Concurrence 1,0,10,2026-07-02,17:50:50
38,37 Plage de la Concurrence 2,1,10,2026-07-02,17:50:50
39,39 Lycée Vieljeux,4,10,2026-07-02,17:50:50
40,40 Cité Administrative Mangin,6,10,2026-07-02,17:50:50
41,42 LEP de Rompsay,3,12,2026-07-02,17:50:50
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-02,17:50:50
43,44 Centre Cial. de Villeneuve,6,8,2026-07-02,17:50:50
44,45 Parking Jean-Moulin,6,14,2026-07-02,17:50:50
45,46 Eglise de Tasdon,4,8,2026-07-02,17:50:50
46,21 Technoforum 2,0,8,2026-07-02,17:50:50
47,48 Plage des Minimes 1,7,10,2026-07-02,17:50:50
48,48 Plage des Minimes 2,5,6,2026-07-02,17:50:50
49,24 EIGSI 2,3,8,2026-07-02,17:50:50
50,51 Gymnase Universitaire 1,7,12,2026-07-02,17:50:50
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,17:50:50
52,38 Parc Franck Delmas,5,8,2026-07-02,17:50:50
53,53 Les Parcs,2,8,2026-07-02,17:50:50
54,52 Port de Pêche,4,10,2026-07-02,17:50:50
55,36 Eglise de La Genette,4,8,2026-07-02,17:50:50
56,109 P+R Simone Veil,8,14,2026-07-02,17:50:50
57,13 Médiathèque Michel Crépeau 2,4,8,2026-07-02,17:50:50
58,08 Vieux Port 2,14,14,2026-07-02,17:50:50
59,47 Institut Confucius de Chine,10,12,2026-07-02,17:50:50
60,20 Faculté de Sciences 3,4,10,2026-07-02,17:50:50
61,59 Place de Lafond,5,9,2026-07-02,17:50:50
62,03 Arsenal 2,4,8,2026-07-02,17:50:50
63,02 Quai valin 2,7,8,2026-07-02,17:50:50
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,17:50:50
65,21 Technoforum 3,2,8,2026-07-02,17:50:50
66,09 Office de Tourisme (Gabut) 2,6,10,2026-07-02,17:50:50
67,06 Maison de la Mobilité 2,0,10,2026-07-02,17:50:50
68,24 Plage des Minimes 3,2,8,2026-07-02,17:50:50
69,51 Gymnase Universitaire 2,2,8,2026-07-02,17:50:50
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-02,17:50:50
71,25 IUT 3,1,8,2026-07-02,17:50:50
72,57 Marché de la Pallice,4,8,2026-07-02,17:50:50
73,58 Digue du Bout Blanc,2,12,2026-07-02,17:50:50
74,61 Patte d'Oie,3,10,2026-07-02,17:50:50
75,62 Aquarium 2,2,10,2026-07-02,17:50:50
76,62 Aquarium 1,8,8,2026-07-02,17:50:50
77,63 08 mai 1945,5,14,2026-07-02,17:50:50
78,64 Aéroport,4,8,2026-07-02,17:50:50
79,65 Alstom,9,14,2026-07-02,17:50:50
80,66 Auberge de Jeunesse,4,10,2026-07-02,17:50:50
81,67 Beauregard,5,14,2026-07-02,17:50:50
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,17:50:50
83,69 Centre social vent des lles,5,8,2026-07-02,17:50:50
84,70 Clinique de l'Atlantique,4,8,2026-07-02,17:50:50
85,71 Clos Margat,7,8,2026-07-02,17:50:50
86,72 Stade de Périgny,4,6,2026-07-02,17:50:50
87,73 Denfert Rochereau,5,8,2026-07-02,17:50:50
88,77 Gare d'Aytré,7,8,2026-07-02,17:50:50
89,56 Hôpital St Louis,6,10,2026-07-02,17:50:50
90,79 Les Corsaires,3,8,2026-07-02,17:50:50
91,80 La Pommeraie,3,8,2026-07-02,17:50:50
92,81 Lab Intech,5,10,2026-07-02,17:50:50
93,82 Lieutenant Bernier,5,8,2026-07-02,17:50:50
94,83 Lycée Hotelier,4,8,2026-07-02,17:50:50
95,84 Mairie d'Aytré,2,8,2026-07-02,17:50:50
96,85 Mairie de Lagord,4,8,2026-07-02,17:50:50
97,86 Musée Maritime,4,8,2026-07-02,17:50:50
98,87 Normandin,5,8,2026-07-02,17:50:50
99,88 Oiseaux de Mer,4,8,2026-07-02,17:50:50
100,90 Porte Royale,3,8,2026-07-02,17:50:50
