Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-01,14:41:49
71,25 IUT 3,3,8,2026-07-01,14:41:49
72,57 Marché de la Pallice,5,8,2026-07-01,14:41:49
73,58 Digue du Bout Blanc,8,12,2026-07-01,14:41:49
74,61 Patte d'Oie,4,10,2026-07-01,14:41:49
75,62 Aquarium 2,3,10,2026-07-01,14:41:49
76,62 Aquarium 1,3,8,2026-07-01,14:41:49
77,63 08 mai 1945,4,14,2026-07-01,14:41:49
78,64 Aéroport,2,8,2026-07-01,14:41:49
79,65 Alstom,9,14,2026-07-01,14:41:49
80,66 Auberge de Jeunesse,3,10,2026-07-01,14:41:49
81,67 Beauregard,10,14,2026-07-01,14:41:49
82,68 Centre Commercial Beaulieu,9,10,2026-07-01,14:41:49
83,69 Centre social vent des lles,4,8,2026-07-01,14:41:49
84,70 Clinique de l'Atlantique,4,8,2026-07-01,14:41:49
85,71 Clos Margat,5,8,2026-07-01,14:41:49
86,72 Stade de Périgny,3,6,2026-07-01,14:41:49
87,73 Denfert Rochereau,3,8,2026-07-01,14:41:49
88,77 Gare d'Aytré,3,8,2026-07-01,14:41:49
89,56 Hôpital St Louis,5,10,2026-07-01,14:41:49
90,79 Les Corsaires,6,8,2026-07-01,14:41:49
91,80 La Pommeraie,1,8,2026-07-01,14:41:49
92,81 Lab Intech,5,10,2026-07-01,14:41:49
93,82 Lieutenant Bernier,3,8,2026-07-01,14:41:49
94,83 Lycée Hotelier,5,8,2026-07-01,14:41:49
95,84 Mairie d'Aytré,3,8,2026-07-01,14:41:49
96,85 Mairie de Lagord,2,8,2026-07-01,14:41:49
97,86 Musée Maritime,2,8,2026-07-01,14:41:49
98,87 Normandin,5,8,2026-07-01,14:41:49
99,88 Oiseaux de Mer,3,8,2026-07-01,14:41:49
100,90 Porte Royale,5,8,2026-07-01,14:41:49
