Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,5,8,2026-07-02,13:33:06
2,10 Porte Maubec,7,8,2026-07-02,13:33:06
3,11 Porte Dauphine,4,8,2026-07-02,13:33:06
4,20 Faculté de Sciences 2,5,10,2026-07-02,13:33:06
5,05 Place de Verdun,7,8,2026-07-02,13:33:06
6,26 Maison de la Charente-Maritime,7,10,2026-07-02,13:33:06
7,04 Marché,0,8,2026-07-02,13:33:06
8,16 Gare 2,13,14,2026-07-02,13:33:06
9,06 Maison de la Mobilité 1,10,10,2026-07-02,13:33:06
10,08 Vieux Port 1,3,14,2026-07-02,13:33:06
11,03 Arsenal 1,4,8,2026-07-02,13:33:06
12,21 Technoforum 1,2,8,2026-07-02,13:33:06
13,15 Office de tourisme (Simenon) 2,5,8,2026-07-02,13:33:06
14,24 EIGSI 1,2,8,2026-07-02,13:33:06
15,13 Médiathèque Michel Crépeau 1,1,8,2026-07-02,13:33:06
16,16 Gare 1,2,14,2026-07-02,13:33:06
17,22 Porte de Cougnes,6,10,2026-07-02,13:33:06
18,14 Bibliothèque Universitaire 1,5,14,2026-07-02,13:33:06
19,07 Préfecture,2,10,2026-07-02,13:33:06
20,25 IUT 2,2,8,2026-07-02,13:33:06
21,02 Quai Valin 1,6,8,2026-07-02,13:33:06
22,23 Place Cacaud 1,1,6,2026-07-02,13:33:06
23,25 IUT 1,1,8,2026-07-02,13:33:06
24,20 Plage des Minimes 4,0,10,2026-07-02,13:33:06
25,12 Piscine,5,10,2026-07-02,13:33:06
26,09 Office de Tourisme (Gabut) 1,8,10,2026-07-02,13:33:06
27,60 Commissariat,4,8,2026-07-02,13:33:06
28,104 Office de Tourisme de Châtelaillon,4,8,2026-07-02,13:33:06
29,108 Vaucanson,5,14,2026-07-02,13:33:06
30,28 Maison du Port La Pallice,4,8,2026-07-02,13:33:06
31,29 Mairie Annexe de Laleu,6,8,2026-07-02,13:33:06
32,30 Ludothèque de Mireuil,4,8,2026-07-02,13:33:06
33,31 Mairie Annexe de Mireuil,5,10,2026-07-02,13:33:06
34,32 Place St Maurice,7,10,2026-07-02,13:33:06
35,33 Marché de Port Neuf,3,8,2026-07-02,13:33:06
36,34 Maison de l'Emploi,4,8,2026-07-02,13:33:06
37,37 Plage de la Concurrence 1,7,10,2026-07-02,13:33:06
38,37 Plage de la Concurrence 2,3,10,2026-07-02,13:33:06
39,39 Lycée Vieljeux,2,10,2026-07-02,13:33:06
40,40 Cité Administrative Mangin,3,10,2026-07-02,13:33:06
41,42 LEP de Rompsay,9,12,2026-07-02,13:33:06
42,43 Mairie Annexe de Villeneuve,5,8,2026-07-02,13:33:06
43,44 Centre Cial. de Villeneuve,4,8,2026-07-02,13:33:06
44,45 Parking Jean-Moulin,9,14,2026-07-02,13:33:06
45,46 Eglise de Tasdon,7,8,2026-07-02,13:33:06
46,21 Technoforum 2,2,8,2026-07-02,13:33:06
47,48 Plage des Minimes 1,3,10,2026-07-02,13:33:06
48,48 Plage des Minimes 2,1,6,2026-07-02,13:33:06
49,24 EIGSI 2,2,8,2026-07-02,13:33:06
50,51 Gymnase Universitaire 1,7,12,2026-07-02,13:33:06
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,13:33:06
52,38 Parc Franck Delmas,1,8,2026-07-02,13:33:06
53,53 Les Parcs,4,8,2026-07-02,13:33:06
54,52 Port de Pêche,4,10,2026-07-02,13:33:06
55,36 Eglise de La Genette,2,8,2026-07-02,13:33:06
56,109 P+R Simone Veil,5,14,2026-07-02,13:33:06
57,13 Médiathèque Michel Crépeau 2,1,8,2026-07-02,13:33:06
58,08 Vieux Port 2,7,14,2026-07-02,13:33:06
