Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,5,8,2026-07-01,19:44:46
2,10 Porte Maubec,5,8,2026-07-01,19:44:46
3,11 Porte Dauphine,4,8,2026-07-01,19:44:46
4,20 Faculté de Sciences 2,6,10,2026-07-01,19:44:46
5,05 Place de Verdun,2,8,2026-07-01,19:44:46
6,26 Maison de la Charente-Maritime,5,10,2026-07-01,19:44:46
7,04 Marché,2,8,2026-07-01,19:44:46
8,16 Gare 2,8,14,2026-07-01,19:44:46
9,06 Maison de la Mobilité 1,9,10,2026-07-01,19:44:46
10,08 Vieux Port 1,10,14,2026-07-01,19:44:46
11,03 Arsenal 1,5,8,2026-07-01,19:44:46
12,21 Technoforum 1,2,8,2026-07-01,19:44:46
13,15 Office de tourisme (Simenon) 2,4,8,2026-07-01,19:44:46
14,24 EIGSI 1,2,8,2026-07-01,19:44:46
15,13 Médiathèque Michel Crépeau 1,3,8,2026-07-01,19:44:46
16,16 Gare 1,1,14,2026-07-01,19:44:46
17,22 Porte de Cougnes,5,10,2026-07-01,19:44:46
18,14 Bibliothèque Universitaire 1,0,14,2026-07-01,19:44:46
19,07 Préfecture,4,10,2026-07-01,19:44:46
20,25 IUT 2,1,8,2026-07-01,19:44:46
21,02 Quai Valin 1,2,8,2026-07-01,19:44:46
22,23 Place Cacaud 1,0,6,2026-07-01,19:44:46
23,25 IUT 1,3,8,2026-07-01,19:44:46
24,20 Plage des Minimes 4,0,10,2026-07-01,19:44:46
25,12 Piscine,4,10,2026-07-01,19:44:46
26,09 Office de Tourisme (Gabut) 1,4,10,2026-07-01,19:44:46
27,60 Commissariat,2,8,2026-07-01,19:44:46
28,104 Office de Tourisme de Châtelaillon,4,8,2026-07-01,19:44:46
29,108 Vaucanson,4,14,2026-07-01,19:44:46
30,28 Maison du Port La Pallice,3,8,2026-07-01,19:44:46
31,29 Mairie Annexe de Laleu,7,8,2026-07-01,19:44:46
32,30 Ludothèque de Mireuil,2,8,2026-07-01,19:44:46
33,31 Mairie Annexe de Mireuil,8,10,2026-07-01,19:44:46
34,32 Place St Maurice,3,10,2026-07-01,19:44:46
35,33 Marché de Port Neuf,4,8,2026-07-01,19:44:46
36,34 Maison de l'Emploi,4,8,2026-07-01,19:44:46
37,37 Plage de la Concurrence 1,8,10,2026-07-01,19:44:46
38,37 Plage de la Concurrence 2,6,10,2026-07-01,19:44:46
39,39 Lycée Vieljeux,3,10,2026-07-01,19:44:46
40,40 Cité Administrative Mangin,8,10,2026-07-01,19:44:46
41,42 LEP de Rompsay,5,12,2026-07-01,19:44:46
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-01,19:44:46
43,44 Centre Cial. de Villeneuve,5,8,2026-07-01,19:44:46
44,45 Parking Jean-Moulin,6,14,2026-07-01,19:44:46
45,46 Eglise de Tasdon,2,8,2026-07-01,19:44:46
46,21 Technoforum 2,2,8,2026-07-01,19:44:46
47,48 Plage des Minimes 1,7,10,2026-07-01,19:44:46
48,48 Plage des Minimes 2,1,6,2026-07-01,19:44:46
49,24 EIGSI 2,2,8,2026-07-01,19:44:46
