Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,4,8,2026-07-02,16:50:18
2,10 Porte Maubec,4,8,2026-07-02,16:50:18
3,11 Porte Dauphine,5,8,2026-07-02,16:50:18
4,20 Faculté de Sciences 2,2,10,2026-07-02,16:50:18
5,05 Place de Verdun,3,8,2026-07-02,16:50:18
6,26 Maison de la Charente-Maritime,3,10,2026-07-02,16:50:18
7,04 Marché,2,8,2026-07-02,16:50:18
8,16 Gare 2,8,14,2026-07-02,16:50:18
9,06 Maison de la Mobilité 1,3,10,2026-07-02,16:50:18
10,08 Vieux Port 1,10,14,2026-07-02,16:50:18
11,03 Arsenal 1,5,8,2026-07-02,16:50:18
12,21 Technoforum 1,3,8,2026-07-02,16:50:18
13,15 Office de tourisme (Simenon) 2,4,8,2026-07-02,16:50:18
14,24 EIGSI 1,3,8,2026-07-02,16:50:18
15,13 Médiathèque Michel Crépeau 1,4,8,2026-07-02,16:50:18
16,16 Gare 1,7,14,2026-07-02,16:50:18
17,22 Porte de Cougnes,2,10,2026-07-02,16:50:18
18,14 Bibliothèque Universitaire 1,3,14,2026-07-02,16:50:18
19,07 Préfecture,6,10,2026-07-02,16:50:18
20,25 IUT 2,4,8,2026-07-02,16:50:18
21,02 Quai Valin 1,6,8,2026-07-02,16:50:18
22,23 Place Cacaud 1,1,6,2026-07-02,16:50:18
23,25 IUT 1,5,8,2026-07-02,16:50:18
24,20 Plage des Minimes 4,0,10,2026-07-02,16:50:18
25,12 Piscine,4,10,2026-07-02,16:50:18
26,09 Office de Tourisme (Gabut) 1,3,10,2026-07-02,16:50:18
27,60 Commissariat,3,8,2026-07-02,16:50:18
28,104 Office de Tourisme de Châtelaillon,4,8,2026-07-02,16:50:18
29,108 Vaucanson,6,14,2026-07-02,16:50:18
30,28 Maison du Port La Pallice,5,8,2026-07-02,16:50:18
31,29 Mairie Annexe de Laleu,2,8,2026-07-02,16:50:18
32,30 Ludothèque de Mireuil,4,8,2026-07-02,16:50:18
33,31 Mairie Annexe de Mireuil,5,10,2026-07-02,16:50:18
34,32 Place St Maurice,4,10,2026-07-02,16:50:18
35,33 Marché de Port Neuf,5,8,2026-07-02,16:50:18
36,34 Maison de l'Emploi,4,8,2026-07-02,16:50:18
37,37 Plage de la Concurrence 1,2,10,2026-07-02,16:50:18
38,37 Plage de la Concurrence 2,1,10,2026-07-02,16:50:18
39,39 Lycée Vieljeux,4,10,2026-07-02,16:50:18
40,40 Cité Administrative Mangin,6,10,2026-07-02,16:50:18
41,42 LEP de Rompsay,5,12,2026-07-02,16:50:18
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-02,16:50:18
43,44 Centre Cial. de Villeneuve,5,8,2026-07-02,16:50:18
44,45 Parking Jean-Moulin,7,14,2026-07-02,16:50:18
45,46 Eglise de Tasdon,3,8,2026-07-02,16:50:18
46,21 Technoforum 2,0,8,2026-07-02,16:50:18
47,48 Plage des Minimes 1,5,10,2026-07-02,16:50:18
48,48 Plage des Minimes 2,2,6,2026-07-02,16:50:18
49,24 EIGSI 2,4,8,2026-07-02,16:50:18
50,51 Gymnase Universitaire 1,6,12,2026-07-02,16:50:18
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,16:50:18
52,38 Parc Franck Delmas,6,8,2026-07-02,16:50:18
53,53 Les Parcs,2,8,2026-07-02,16:50:18
54,52 Port de Pêche,4,10,2026-07-02,16:50:18
55,36 Eglise de La Genette,4,8,2026-07-02,16:50:18
56,109 P+R Simone Veil,7,14,2026-07-02,16:50:18
57,13 Médiathèque Michel Crépeau 2,2,8,2026-07-02,16:50:18
58,08 Vieux Port 2,6,14,2026-07-02,16:50:18
59,47 Institut Confucius de Chine,10,12,2026-07-02,16:50:18
60,20 Faculté de Sciences 3,1,10,2026-07-02,16:50:18
61,59 Place de Lafond,4,9,2026-07-02,16:50:18
62,03 Arsenal 2,4,8,2026-07-02,16:50:18
63,02 Quai valin 2,5,8,2026-07-02,16:50:18
64,14 Bibliothèque Universitaire 2,7,10,2026-07-02,16:50:18
65,21 Technoforum 3,4,8,2026-07-02,16:50:18
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,16:50:18
67,06 Maison de la Mobilité 2,0,10,2026-07-02,16:50:18
68,24 Plage des Minimes 3,0,8,2026-07-02,16:50:18
69,51 Gymnase Universitaire 2,2,8,2026-07-02,16:50:18
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,16:50:18
71,25 IUT 3,5,8,2026-07-02,16:50:18
72,57 Marché de la Pallice,4,8,2026-07-02,16:50:18
73,58 Digue du Bout Blanc,4,12,2026-07-02,16:50:18
74,61 Patte d'Oie,7,10,2026-07-02,16:50:18
75,62 Aquarium 2,2,10,2026-07-02,16:50:18
76,62 Aquarium 1,8,8,2026-07-02,16:50:18
77,63 08 mai 1945,5,14,2026-07-02,16:50:18
78,64 Aéroport,3,8,2026-07-02,16:50:18
79,65 Alstom,10,14,2026-07-02,16:50:18
80,66 Auberge de Jeunesse,5,10,2026-07-02,16:50:18
81,67 Beauregard,7,14,2026-07-02,16:50:18
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,16:50:18
83,69 Centre social vent des lles,5,8,2026-07-02,16:50:18
84,70 Clinique de l'Atlantique,5,8,2026-07-02,16:50:18
85,71 Clos Margat,6,8,2026-07-02,16:50:18
86,72 Stade de Périgny,4,6,2026-07-02,16:50:18
87,73 Denfert Rochereau,6,8,2026-07-02,16:50:18
88,77 Gare d'Aytré,3,8,2026-07-02,16:50:18
89,56 Hôpital St Louis,6,10,2026-07-02,16:50:18
90,79 Les Corsaires,3,8,2026-07-02,16:50:18
91,80 La Pommeraie,3,8,2026-07-02,16:50:18
92,81 Lab Intech,7,10,2026-07-02,16:50:18
93,82 Lieutenant Bernier,4,8,2026-07-02,16:50:18
94,83 Lycée Hotelier,5,8,2026-07-02,16:50:18
95,84 Mairie d'Aytré,3,8,2026-07-02,16:50:18
96,85 Mairie de Lagord,3,8,2026-07-02,16:50:18
97,86 Musée Maritime,5,8,2026-07-02,16:50:18
98,87 Normandin,3,8,2026-07-02,16:50:18
99,88 Oiseaux de Mer,4,8,2026-07-02,16:50:18
100,90 Porte Royale,3,8,2026-07-02,16:50:18
