Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
32,30 Ludothèque de Mireuil,4,8,2026-07-02,17:20:34
33,31 Mairie Annexe de Mireuil,4,10,2026-07-02,17:20:34
34,32 Place St Maurice,6,10,2026-07-02,17:20:34
35,33 Marché de Port Neuf,5,8,2026-07-02,17:20:34
36,34 Maison de l'Emploi,4,8,2026-07-02,17:20:34
37,37 Plage de la Concurrence 1,0,10,2026-07-02,17:20:34
38,37 Plage de la Concurrence 2,1,10,2026-07-02,17:20:34
39,39 Lycée Vieljeux,4,10,2026-07-02,17:20:34
40,40 Cité Administrative Mangin,5,10,2026-07-02,17:20:34
41,42 LEP de Rompsay,5,12,2026-07-02,17:20:34
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-02,17:20:34
43,44 Centre Cial. de Villeneuve,6,8,2026-07-02,17:20:34
44,45 Parking Jean-Moulin,6,14,2026-07-02,17:20:34
45,46 Eglise de Tasdon,4,8,2026-07-02,17:20:34
46,21 Technoforum 2,1,8,2026-07-02,17:20:34
47,48 Plage des Minimes 1,8,10,2026-07-02,17:20:34
48,48 Plage des Minimes 2,5,6,2026-07-02,17:20:34
49,24 EIGSI 2,3,8,2026-07-02,17:20:34
50,51 Gymnase Universitaire 1,7,12,2026-07-02,17:20:34
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,17:20:34
52,38 Parc Franck Delmas,5,8,2026-07-02,17:20:34
53,53 Les Parcs,2,8,2026-07-02,17:20:34
54,52 Port de Pêche,4,10,2026-07-02,17:20:34
55,36 Eglise de La Genette,4,8,2026-07-02,17:20:34
56,109 P+R Simone Veil,7,14,2026-07-02,17:20:34
57,13 Médiathèque Michel Crépeau 2,4,8,2026-07-02,17:20:34
58,08 Vieux Port 2,13,14,2026-07-02,17:20:34
59,47 Institut Confucius de Chine,9,12,2026-07-02,17:20:34
60,20 Faculté de Sciences 3,0,10,2026-07-02,17:20:34
61,59 Place de Lafond,5,9,2026-07-02,17:20:34
62,03 Arsenal 2,4,8,2026-07-02,17:20:34
63,02 Quai valin 2,5,8,2026-07-02,17:20:34
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,17:20:34
65,21 Technoforum 3,1,8,2026-07-02,17:20:34
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,17:20:34
67,06 Maison de la Mobilité 2,0,10,2026-07-02,17:20:34
68,24 Plage des Minimes 3,2,8,2026-07-02,17:20:34
69,51 Gymnase Universitaire 2,2,8,2026-07-02,17:20:34
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,17:20:34
71,25 IUT 3,2,8,2026-07-02,17:20:34
72,57 Marché de la Pallice,4,8,2026-07-02,17:20:34
73,58 Digue du Bout Blanc,0,12,2026-07-02,17:20:34
74,61 Patte d'Oie,8,10,2026-07-02,17:20:34
75,62 Aquarium 2,2,10,2026-07-02,17:20:34
76,62 Aquarium 1,8,8,2026-07-02,17:20:34
77,63 08 mai 1945,5,14,2026-07-02,17:20:34
78,64 Aéroport,3,8,2026-07-02,17:20:34
79,65 Alstom,8,14,2026-07-02,17:20:34
80,66 Auberge de Jeunesse,5,10,2026-07-02,17:20:34
81,67 Beauregard,7,14,2026-07-02,17:20:34
82,68 Centre Commercial Beaulieu,2,10,2026-07-02,17:20:34
83,69 Centre social vent des lles,5,8,2026-07-02,17:20:34
84,70 Clinique de l'Atlantique,5,8,2026-07-02,17:20:34
85,71 Clos Margat,7,8,2026-07-02,17:20:34
86,72 Stade de Périgny,4,6,2026-07-02,17:20:34
87,73 Denfert Rochereau,6,8,2026-07-02,17:20:34
88,77 Gare d'Aytré,6,8,2026-07-02,17:20:34
89,56 Hôpital St Louis,6,10,2026-07-02,17:20:34
90,79 Les Corsaires,4,8,2026-07-02,17:20:34
91,80 La Pommeraie,3,8,2026-07-02,17:20:34
92,81 Lab Intech,6,10,2026-07-02,17:20:34
93,82 Lieutenant Bernier,5,8,2026-07-02,17:20:34
94,83 Lycée Hotelier,5,8,2026-07-02,17:20:34
95,84 Mairie d'Aytré,2,8,2026-07-02,17:20:34
96,85 Mairie de Lagord,3,8,2026-07-02,17:20:34
97,86 Musée Maritime,4,8,2026-07-02,17:20:34
98,87 Normandin,5,8,2026-07-02,17:20:34
99,88 Oiseaux de Mer,4,8,2026-07-02,17:20:34
100,90 Porte Royale,4,8,2026-07-02,17:20:34
