Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
67,06 Maison de la Mobilité 2,3,10,2026-07-01,20:54:44
68,24 Plage des Minimes 3,0,8,2026-07-01,20:54:44
69,51 Gymnase Universitaire 2,2,8,2026-07-01,20:54:44
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-01,20:54:44
71,25 IUT 3,1,8,2026-07-01,20:54:44
72,57 Marché de la Pallice,4,8,2026-07-01,20:54:44
73,58 Digue du Bout Blanc,11,12,2026-07-01,20:54:44
74,61 Patte d'Oie,5,10,2026-07-01,20:54:44
75,62 Aquarium 2,1,10,2026-07-01,20:54:44
76,62 Aquarium 1,2,8,2026-07-01,20:54:44
77,63 08 mai 1945,6,14,2026-07-01,20:54:44
78,64 Aéroport,3,8,2026-07-01,20:54:44
79,65 Alstom,2,14,2026-07-01,20:54:44
80,66 Auberge de Jeunesse,10,10,2026-07-01,20:54:44
81,67 Beauregard,8,14,2026-07-01,20:54:44
82,68 Centre Commercial Beaulieu,5,10,2026-07-01,20:54:44
83,69 Centre social vent des lles,4,8,2026-07-01,20:54:44
84,70 Clinique de l'Atlantique,5,8,2026-07-01,20:54:44
85,71 Clos Margat,4,8,2026-07-01,20:54:44
86,72 Stade de Périgny,3,6,2026-07-01,20:54:44
87,73 Denfert Rochereau,4,8,2026-07-01,20:54:44
88,77 Gare d'Aytré,4,8,2026-07-01,20:54:44
89,56 Hôpital St Louis,4,10,2026-07-01,20:54:44
90,79 Les Corsaires,4,8,2026-07-01,20:54:44
91,80 La Pommeraie,5,8,2026-07-01,20:54:44
92,81 Lab Intech,3,10,2026-07-01,20:54:44
93,82 Lieutenant Bernier,5,8,2026-07-01,20:54:44
94,83 Lycée Hotelier,3,8,2026-07-01,20:54:44
95,84 Mairie d'Aytré,2,8,2026-07-01,20:54:44
96,85 Mairie de Lagord,2,8,2026-07-01,20:54:44
97,86 Musée Maritime,2,8,2026-07-01,20:54:44
98,87 Normandin,5,8,2026-07-01,20:54:44
99,88 Oiseaux de Mer,3,8,2026-07-01,20:54:44
100,90 Porte Royale,4,8,2026-07-01,20:54:44
