Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,4,8,2026-07-01,21:26:06
2,10 Porte Maubec,4,8,2026-07-01,21:26:06
3,11 Porte Dauphine,4,8,2026-07-01,21:26:06
4,20 Faculté de Sciences 2,5,10,2026-07-01,21:26:06
5,05 Place de Verdun,2,8,2026-07-01,21:26:06
6,26 Maison de la Charente-Maritime,8,10,2026-07-01,21:26:06
7,04 Marché,4,8,2026-07-01,21:26:06
8,16 Gare 2,2,14,2026-07-01,21:26:06
9,06 Maison de la Mobilité 1,9,10,2026-07-01,21:26:06
10,08 Vieux Port 1,14,14,2026-07-01,21:26:06
11,03 Arsenal 1,0,8,2026-07-01,21:26:06
12,21 Technoforum 1,1,8,2026-07-01,21:26:06
13,15 Office de tourisme (Simenon) 2,7,8,2026-07-01,21:26:06
14,24 EIGSI 1,3,8,2026-07-01,21:26:06
15,13 Médiathèque Michel Crépeau 1,2,8,2026-07-01,21:26:06
16,16 Gare 1,1,14,2026-07-01,21:26:06
17,22 Porte de Cougnes,2,10,2026-07-01,21:26:06
18,14 Bibliothèque Universitaire 1,0,14,2026-07-01,21:26:06
19,07 Préfecture,5,10,2026-07-01,21:26:06
20,25 IUT 2,2,8,2026-07-01,21:26:06
21,02 Quai Valin 1,8,8,2026-07-01,21:26:06
22,23 Place Cacaud 1,0,6,2026-07-01,21:26:06
23,25 IUT 1,2,8,2026-07-01,21:26:06
24,20 Plage des Minimes 4,0,10,2026-07-01,21:26:06
25,12 Piscine,3,10,2026-07-01,21:26:06
26,09 Office de Tourisme (Gabut) 1,8,10,2026-07-01,21:26:06
27,60 Commissariat,8,8,2026-07-01,21:26:06
28,104 Office de Tourisme de Châtelaillon,7,8,2026-07-01,21:26:06
29,108 Vaucanson,4,14,2026-07-01,21:26:06
30,28 Maison du Port La Pallice,3,8,2026-07-01,21:26:06
31,29 Mairie Annexe de Laleu,8,8,2026-07-01,21:26:06
32,30 Ludothèque de Mireuil,1,8,2026-07-01,21:26:06
33,31 Mairie Annexe de Mireuil,7,10,2026-07-01,21:26:06
34,32 Place St Maurice,4,10,2026-07-01,21:26:06
35,33 Marché de Port Neuf,4,8,2026-07-01,21:26:06
36,34 Maison de l'Emploi,4,8,2026-07-01,21:26:06
37,37 Plage de la Concurrence 1,5,10,2026-07-01,21:26:06
38,37 Plage de la Concurrence 2,7,10,2026-07-01,21:26:06
39,39 Lycée Vieljeux,4,10,2026-07-01,21:26:06
40,40 Cité Administrative Mangin,9,10,2026-07-01,21:26:06
41,42 LEP de Rompsay,6,12,2026-07-01,21:26:06
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-01,21:26:06
43,44 Centre Cial. de Villeneuve,5,8,2026-07-01,21:26:06
44,45 Parking Jean-Moulin,6,14,2026-07-01,21:26:06
45,46 Eglise de Tasdon,1,8,2026-07-01,21:26:06
46,21 Technoforum 2,5,8,2026-07-01,21:26:06
47,48 Plage des Minimes 1,3,10,2026-07-01,21:26:06
48,48 Plage des Minimes 2,1,6,2026-07-01,21:26:06
49,24 EIGSI 2,4,8,2026-07-01,21:26:06
50,51 Gymnase Universitaire 1,8,12,2026-07-01,21:26:06
51,102 Centre Aquatique de Châtelaillon,7,12,2026-07-01,21:26:06
52,38 Parc Franck Delmas,3,8,2026-07-01,21:26:06
