Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
44,45 Parking Jean-Moulin,8,14,2026-07-02,14:19:02
45,46 Eglise de Tasdon,4,8,2026-07-02,14:19:02
46,21 Technoforum 2,5,8,2026-07-02,14:19:02
47,48 Plage des Minimes 1,3,10,2026-07-02,14:19:02
48,48 Plage des Minimes 2,1,6,2026-07-02,14:19:02
49,24 EIGSI 2,2,8,2026-07-02,14:19:02
50,51 Gymnase Universitaire 1,6,12,2026-07-02,14:19:02
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,14:19:02
52,38 Parc Franck Delmas,1,8,2026-07-02,14:19:02
53,53 Les Parcs,3,8,2026-07-02,14:19:02
54,52 Port de Pêche,4,10,2026-07-02,14:19:02
55,36 Eglise de La Genette,2,8,2026-07-02,14:19:02
56,109 P+R Simone Veil,7,14,2026-07-02,14:19:02
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,14:19:02
58,08 Vieux Port 2,7,14,2026-07-02,14:19:02
59,47 Institut Confucius de Chine,12,12,2026-07-02,14:19:02
60,20 Faculté de Sciences 3,2,10,2026-07-02,14:19:02
61,59 Place de Lafond,5,9,2026-07-02,14:19:02
62,03 Arsenal 2,3,8,2026-07-02,14:19:02
63,02 Quai valin 2,5,8,2026-07-02,14:19:02
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,14:19:02
65,21 Technoforum 3,6,8,2026-07-02,14:19:02
66,09 Office de Tourisme (Gabut) 2,8,10,2026-07-02,14:19:02
67,06 Maison de la Mobilité 2,6,10,2026-07-02,14:19:02
68,24 Plage des Minimes 3,0,8,2026-07-02,14:19:02
69,51 Gymnase Universitaire 2,2,8,2026-07-02,14:19:02
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,14:19:02
71,25 IUT 3,3,8,2026-07-02,14:19:02
72,57 Marché de la Pallice,2,8,2026-07-02,14:19:02
73,58 Digue du Bout Blanc,7,12,2026-07-02,14:19:02
74,61 Patte d'Oie,7,10,2026-07-02,14:19:02
75,62 Aquarium 2,2,10,2026-07-02,14:19:02
76,62 Aquarium 1,6,8,2026-07-02,14:19:02
77,63 08 mai 1945,7,14,2026-07-02,14:19:02
78,64 Aéroport,4,8,2026-07-02,14:19:02
79,65 Alstom,11,14,2026-07-02,14:19:02
80,66 Auberge de Jeunesse,3,10,2026-07-02,14:19:02
81,67 Beauregard,1,14,2026-07-02,14:19:02
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,14:19:02
83,69 Centre social vent des lles,5,8,2026-07-02,14:19:02
84,70 Clinique de l'Atlantique,5,8,2026-07-02,14:19:02
85,71 Clos Margat,5,8,2026-07-02,14:19:02
86,72 Stade de Périgny,4,6,2026-07-02,14:19:02
87,73 Denfert Rochereau,4,8,2026-07-02,14:19:02
88,77 Gare d'Aytré,3,8,2026-07-02,14:19:02
89,56 Hôpital St Louis,3,10,2026-07-02,14:19:02
90,79 Les Corsaires,4,8,2026-07-02,14:19:02
91,80 La Pommeraie,6,8,2026-07-02,14:19:02
92,81 Lab Intech,7,10,2026-07-02,14:19:02
93,82 Lieutenant Bernier,4,8,2026-07-02,14:19:02
94,83 Lycée Hotelier,1,8,2026-07-02,14:19:02
95,84 Mairie d'Aytré,1,8,2026-07-02,14:19:02
96,85 Mairie de Lagord,4,8,2026-07-02,14:19:02
97,86 Musée Maritime,6,8,2026-07-02,14:19:02
98,87 Normandin,4,8,2026-07-02,14:19:02
99,88 Oiseaux de Mer,4,8,2026-07-02,14:19:02
100,90 Porte Royale,5,8,2026-07-02,14:19:02
