Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
80,66 Auberge de Jeunesse,5,10,2026-07-01,15:57:24
81,67 Beauregard,10,14,2026-07-01,15:57:24
82,68 Centre Commercial Beaulieu,5,10,2026-07-01,15:57:24
83,69 Centre social vent des lles,4,8,2026-07-01,15:57:24
84,70 Clinique de l'Atlantique,5,8,2026-07-01,15:57:24
85,71 Clos Margat,5,8,2026-07-01,15:57:24
86,72 Stade de Périgny,3,6,2026-07-01,15:57:24
87,73 Denfert Rochereau,3,8,2026-07-01,15:57:24
88,77 Gare d'Aytré,4,8,2026-07-01,15:57:24
89,56 Hôpital St Louis,4,10,2026-07-01,15:57:24
90,79 Les Corsaires,5,8,2026-07-01,15:57:24
91,80 La Pommeraie,1,8,2026-07-01,15:57:24
92,81 Lab Intech,4,10,2026-07-01,15:57:24
93,82 Lieutenant Bernier,2,8,2026-07-01,15:57:24
94,83 Lycée Hotelier,5,8,2026-07-01,15:57:24
95,84 Mairie d'Aytré,3,8,2026-07-01,15:57:24
96,85 Mairie de Lagord,2,8,2026-07-01,15:57:24
97,86 Musée Maritime,4,8,2026-07-01,15:57:24
98,87 Normandin,4,8,2026-07-01,15:57:24
99,88 Oiseaux de Mer,3,8,2026-07-01,15:57:24
100,90 Porte Royale,4,8,2026-07-01,15:57:24
