Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
56,109 P+R Simone Veil,4,14,2026-07-01,20:15:02
57,13 Médiathèque Michel Crépeau 2,4,8,2026-07-01,20:15:02
58,08 Vieux Port 2,12,14,2026-07-01,20:15:02
59,47 Institut Confucius de Chine,1,12,2026-07-01,20:15:02
60,20 Faculté de Sciences 3,3,10,2026-07-01,20:15:02
61,59 Place de Lafond,5,9,2026-07-01,20:15:02
62,03 Arsenal 2,3,8,2026-07-01,20:15:02
63,02 Quai valin 2,8,8,2026-07-01,20:15:02
64,14 Bibliothèque Universitaire 2,0,10,2026-07-01,20:15:02
65,21 Technoforum 3,4,8,2026-07-01,20:15:02
66,09 Office de Tourisme (Gabut) 2,6,10,2026-07-01,20:15:02
67,06 Maison de la Mobilité 2,7,10,2026-07-01,20:15:02
68,24 Plage des Minimes 3,0,8,2026-07-01,20:15:02
69,51 Gymnase Universitaire 2,2,8,2026-07-01,20:15:02
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-01,20:15:02
71,25 IUT 3,3,8,2026-07-01,20:15:02
72,57 Marché de la Pallice,4,8,2026-07-01,20:15:02
73,58 Digue du Bout Blanc,12,12,2026-07-01,20:15:02
74,61 Patte d'Oie,6,10,2026-07-01,20:15:02
75,62 Aquarium 2,2,10,2026-07-01,20:15:02
76,62 Aquarium 1,2,8,2026-07-01,20:15:02
77,63 08 mai 1945,6,14,2026-07-01,20:15:02
78,64 Aéroport,3,8,2026-07-01,20:15:02
79,65 Alstom,3,14,2026-07-01,20:15:02
80,66 Auberge de Jeunesse,10,10,2026-07-01,20:15:02
81,67 Beauregard,8,14,2026-07-01,20:15:02
82,68 Centre Commercial Beaulieu,6,10,2026-07-01,20:15:02
83,69 Centre social vent des lles,4,8,2026-07-01,20:15:02
84,70 Clinique de l'Atlantique,5,8,2026-07-01,20:15:02
85,71 Clos Margat,4,8,2026-07-01,20:15:02
86,72 Stade de Périgny,3,6,2026-07-01,20:15:02
87,73 Denfert Rochereau,4,8,2026-07-01,20:15:02
88,77 Gare d'Aytré,4,8,2026-07-01,20:15:02
89,56 Hôpital St Louis,3,10,2026-07-01,20:15:02
90,79 Les Corsaires,4,8,2026-07-01,20:15:02
91,80 La Pommeraie,5,8,2026-07-01,20:15:02
92,81 Lab Intech,3,10,2026-07-01,20:15:02
93,82 Lieutenant Bernier,5,8,2026-07-01,20:15:02
94,83 Lycée Hotelier,1,8,2026-07-01,20:15:02
95,84 Mairie d'Aytré,2,8,2026-07-01,20:15:02
96,85 Mairie de Lagord,2,8,2026-07-01,20:15:02
97,86 Musée Maritime,2,8,2026-07-01,20:15:02
98,87 Normandin,4,8,2026-07-01,20:15:02
99,88 Oiseaux de Mer,3,8,2026-07-01,20:15:02
100,90 Porte Royale,3,8,2026-07-01,20:15:02
