Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
81,67 Beauregard,5,14,2026-07-02,08:07:28
82,68 Centre Commercial Beaulieu,3,10,2026-07-02,08:07:28
83,69 Centre social vent des lles,5,8,2026-07-02,08:07:28
84,70 Clinique de l'Atlantique,5,8,2026-07-02,08:07:28
85,71 Clos Margat,3,8,2026-07-02,08:07:28
86,72 Stade de Périgny,4,6,2026-07-02,08:07:28
87,73 Denfert Rochereau,4,8,2026-07-02,08:07:28
88,77 Gare d'Aytré,4,8,2026-07-02,08:07:28
89,56 Hôpital St Louis,4,10,2026-07-02,08:07:28
90,79 Les Corsaires,4,8,2026-07-02,08:07:28
91,80 La Pommeraie,5,8,2026-07-02,08:07:28
92,81 Lab Intech,5,10,2026-07-02,08:07:28
93,82 Lieutenant Bernier,5,8,2026-07-02,08:07:28
94,83 Lycée Hotelier,4,8,2026-07-02,08:07:28
95,84 Mairie d'Aytré,4,8,2026-07-02,08:07:28
96,85 Mairie de Lagord,3,8,2026-07-02,08:07:28
97,86 Musée Maritime,3,8,2026-07-02,08:07:28
98,87 Normandin,4,8,2026-07-02,08:07:28
99,88 Oiseaux de Mer,4,8,2026-07-02,08:07:28
100,90 Porte Royale,3,8,2026-07-02,08:07:28
