Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
87,73 Denfert Rochereau,6,8,2026-07-02,16:35:10
88,77 Gare d'Aytré,3,8,2026-07-02,16:35:10
89,56 Hôpital St Louis,4,10,2026-07-02,16:35:10
90,79 Les Corsaires,3,8,2026-07-02,16:35:10
91,80 La Pommeraie,3,8,2026-07-02,16:35:10
92,81 Lab Intech,7,10,2026-07-02,16:35:10
93,82 Lieutenant Bernier,4,8,2026-07-02,16:35:10
94,83 Lycée Hotelier,5,8,2026-07-02,16:35:10
95,84 Mairie d'Aytré,2,8,2026-07-02,16:35:10
96,85 Mairie de Lagord,3,8,2026-07-02,16:35:10
97,86 Musée Maritime,5,8,2026-07-02,16:35:10
98,87 Normandin,3,8,2026-07-02,16:35:10
99,88 Oiseaux de Mer,4,8,2026-07-02,16:35:10
100,90 Porte Royale,3,8,2026-07-02,16:35:10
