Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
85,71 Clos Margat,5,8,2026-07-01,14:26:42
86,72 Stade de Périgny,3,6,2026-07-01,14:26:42
87,73 Denfert Rochereau,3,8,2026-07-01,14:26:42
88,77 Gare d'Aytré,3,8,2026-07-01,14:26:42
89,56 Hôpital St Louis,5,10,2026-07-01,14:26:42
90,79 Les Corsaires,6,8,2026-07-01,14:26:42
91,80 La Pommeraie,1,8,2026-07-01,14:26:42
92,81 Lab Intech,5,10,2026-07-01,14:26:42
93,82 Lieutenant Bernier,3,8,2026-07-01,14:26:42
94,83 Lycée Hotelier,5,8,2026-07-01,14:26:42
95,84 Mairie d'Aytré,3,8,2026-07-01,14:26:42
96,85 Mairie de Lagord,2,8,2026-07-01,14:26:42
97,86 Musée Maritime,2,8,2026-07-01,14:26:42
98,87 Normandin,5,8,2026-07-01,14:26:42
99,88 Oiseaux de Mer,3,8,2026-07-01,14:26:42
100,90 Porte Royale,4,8,2026-07-01,14:26:42
