Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
44,45 Parking Jean-Moulin,8,14,2026-07-03,10:54:53
45,46 Eglise de Tasdon,4,8,2026-07-03,10:54:53
46,21 Technoforum 2,0,8,2026-07-03,10:54:53
47,48 Plage des Minimes 1,6,10,2026-07-03,10:54:53
48,48 Plage des Minimes 2,2,6,2026-07-03,10:54:53
49,24 EIGSI 2,5,8,2026-07-03,10:54:53
50,51 Gymnase Universitaire 1,7,12,2026-07-03,10:54:53
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-03,10:54:53
52,38 Parc Franck Delmas,3,8,2026-07-03,10:54:53
53,53 Les Parcs,2,8,2026-07-03,10:54:53
54,52 Port de Pêche,4,10,2026-07-03,10:54:53
55,36 Eglise de La Genette,3,8,2026-07-03,10:54:53
56,109 P+R Simone Veil,9,14,2026-07-03,10:54:53
57,13 Médiathèque Michel Crépeau 2,3,8,2026-07-03,10:54:53
58,08 Vieux Port 2,11,14,2026-07-03,10:54:53
59,47 Institut Confucius de Chine,4,12,2026-07-03,10:54:53
60,20 Faculté de Sciences 3,6,10,2026-07-03,10:54:53
61,59 Place de Lafond,2,9,2026-07-03,10:54:53
62,03 Arsenal 2,3,8,2026-07-03,10:54:53
63,02 Quai valin 2,5,8,2026-07-03,10:54:53
64,14 Bibliothèque Universitaire 2,6,10,2026-07-03,10:54:53
65,21 Technoforum 3,5,8,2026-07-03,10:54:53
66,09 Office de Tourisme (Gabut) 2,5,10,2026-07-03,10:54:53
67,06 Maison de la Mobilité 2,2,10,2026-07-03,10:54:53
68,24 Plage des Minimes 3,0,8,2026-07-03,10:54:53
69,51 Gymnase Universitaire 2,1,8,2026-07-03,10:54:53
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-03,10:54:53
71,25 IUT 3,3,8,2026-07-03,10:54:53
72,57 Marché de la Pallice,2,8,2026-07-03,10:54:53
73,58 Digue du Bout Blanc,9,12,2026-07-03,10:54:53
74,61 Patte d'Oie,4,10,2026-07-03,10:54:53
75,62 Aquarium 2,4,10,2026-07-03,10:54:53
76,62 Aquarium 1,4,8,2026-07-03,10:54:53
77,63 08 mai 1945,6,14,2026-07-03,10:54:53
78,64 Aéroport,3,8,2026-07-03,10:54:53
79,65 Alstom,8,14,2026-07-03,10:54:53
80,66 Auberge de Jeunesse,2,10,2026-07-03,10:54:53
81,67 Beauregard,7,14,2026-07-03,10:54:53
82,68 Centre Commercial Beaulieu,4,10,2026-07-03,10:54:53
83,69 Centre social vent des lles,5,8,2026-07-03,10:54:53
84,70 Clinique de l'Atlantique,4,8,2026-07-03,10:54:53
85,71 Clos Margat,4,8,2026-07-03,10:54:53
86,72 Stade de Périgny,5,6,2026-07-03,10:54:53
87,73 Denfert Rochereau,5,8,2026-07-03,10:54:53
88,77 Gare d'Aytré,4,8,2026-07-03,10:54:53
89,56 Hôpital St Louis,3,10,2026-07-03,10:54:53
90,79 Les Corsaires,2,8,2026-07-03,10:54:53
91,80 La Pommeraie,4,8,2026-07-03,10:54:53
92,81 Lab Intech,7,10,2026-07-03,10:54:53
93,82 Lieutenant Bernier,5,8,2026-07-03,10:54:53
94,83 Lycée Hotelier,5,8,2026-07-03,10:54:53
95,84 Mairie d'Aytré,7,8,2026-07-03,10:54:53
96,85 Mairie de Lagord,5,8,2026-07-03,10:54:53
97,86 Musée Maritime,2,8,2026-07-03,10:54:53
98,87 Normandin,5,8,2026-07-03,10:54:53
99,88 Oiseaux de Mer,3,8,2026-07-03,10:54:53
100,90 Porte Royale,6,8,2026-07-03,10:54:53
