Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,6,8,2026-07-02,09:10:54
2,10 Porte Maubec,2,8,2026-07-02,09:10:54
3,11 Porte Dauphine,4,8,2026-07-02,09:10:54
4,20 Faculté de Sciences 2,6,10,2026-07-02,09:10:54
5,05 Place de Verdun,6,8,2026-07-02,09:10:54
6,26 Maison de la Charente-Maritime,8,10,2026-07-02,09:10:54
7,04 Marché,1,8,2026-07-02,09:10:54
8,16 Gare 2,5,14,2026-07-02,09:10:54
9,06 Maison de la Mobilité 1,6,10,2026-07-02,09:10:54
10,08 Vieux Port 1,0,14,2026-07-02,09:10:54
11,03 Arsenal 1,5,8,2026-07-02,09:10:54
12,21 Technoforum 1,2,8,2026-07-02,09:10:54
13,15 Office de tourisme (Simenon) 2,3,8,2026-07-02,09:10:54
14,24 EIGSI 1,2,8,2026-07-02,09:10:54
15,13 Médiathèque Michel Crépeau 1,6,8,2026-07-02,09:10:54
16,16 Gare 1,2,14,2026-07-02,09:10:54
17,22 Porte de Cougnes,7,10,2026-07-02,09:10:54
18,14 Bibliothèque Universitaire 1,1,14,2026-07-02,09:10:54
19,07 Préfecture,3,10,2026-07-02,09:10:54
20,25 IUT 2,5,8,2026-07-02,09:10:54
21,02 Quai Valin 1,4,8,2026-07-02,09:10:54
22,23 Place Cacaud 1,2,6,2026-07-02,09:10:54
23,25 IUT 1,3,8,2026-07-02,09:10:54
24,20 Plage des Minimes 4,0,10,2026-07-02,09:10:54
25,12 Piscine,6,10,2026-07-02,09:10:54
26,09 Office de Tourisme (Gabut) 1,5,10,2026-07-02,09:10:54
27,60 Commissariat,5,8,2026-07-02,09:10:54
28,104 Office de Tourisme de Châtelaillon,4,8,2026-07-02,09:10:54
29,108 Vaucanson,3,14,2026-07-02,09:10:54
30,28 Maison du Port La Pallice,4,8,2026-07-02,09:10:54
31,29 Mairie Annexe de Laleu,3,8,2026-07-02,09:10:54
32,30 Ludothèque de Mireuil,7,8,2026-07-02,09:10:54
33,31 Mairie Annexe de Mireuil,2,10,2026-07-02,09:10:54
34,32 Place St Maurice,6,10,2026-07-02,09:10:54
35,33 Marché de Port Neuf,2,8,2026-07-02,09:10:54
36,34 Maison de l'Emploi,6,8,2026-07-02,09:10:54
37,37 Plage de la Concurrence 1,6,10,2026-07-02,09:10:54
38,37 Plage de la Concurrence 2,4,10,2026-07-02,09:10:54
39,39 Lycée Vieljeux,3,10,2026-07-02,09:10:54
40,40 Cité Administrative Mangin,4,10,2026-07-02,09:10:54
41,42 LEP de Rompsay,8,12,2026-07-02,09:10:54
42,43 Mairie Annexe de Villeneuve,6,8,2026-07-02,09:10:54
43,44 Centre Cial. de Villeneuve,4,8,2026-07-02,09:10:54
44,45 Parking Jean-Moulin,8,14,2026-07-02,09:10:54
45,46 Eglise de Tasdon,5,8,2026-07-02,09:10:54
46,21 Technoforum 2,3,8,2026-07-02,09:10:54
47,48 Plage des Minimes 1,7,10,2026-07-02,09:10:54
48,48 Plage des Minimes 2,2,6,2026-07-02,09:10:54
49,24 EIGSI 2,2,8,2026-07-02,09:10:54
50,51 Gymnase Universitaire 1,8,12,2026-07-02,09:10:54
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,09:10:54
52,38 Parc Franck Delmas,4,8,2026-07-02,09:10:54
