Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
65,21 Technoforum 3,3,8,2026-06-30,16:35:43
66,09 Office de Tourisme (Gabut) 2,3,10,2026-06-30,16:35:43
67,06 Maison de la Mobilité 2,2,10,2026-06-30,16:35:43
68,24 Plage des Minimes 3,0,8,2026-06-30,16:35:43
69,51 Gymnase Universitaire 2,3,8,2026-06-30,16:35:43
70,15 Office de tourisme (Simenon) 1,4,12,2026-06-30,16:35:43
71,25 IUT 3,2,8,2026-06-30,16:35:43
72,57 Marché de la Pallice,5,8,2026-06-30,16:35:43
73,58 Digue du Bout Blanc,6,12,2026-06-30,16:35:43
74,61 Patte d'Oie,4,10,2026-06-30,16:35:43
75,62 Aquarium 2,5,10,2026-06-30,16:35:43
76,62 Aquarium 1,1,8,2026-06-30,16:35:43
77,63 08 mai 1945,8,14,2026-06-30,16:35:43
78,64 Aéroport,4,8,2026-06-30,16:35:43
79,65 Alstom,10,14,2026-06-30,16:35:43
80,66 Auberge de Jeunesse,7,10,2026-06-30,16:35:43
81,67 Beauregard,8,14,2026-06-30,16:35:43
82,68 Centre Commercial Beaulieu,5,10,2026-06-30,16:35:43
83,69 Centre social vent des lles,5,8,2026-06-30,16:35:43
84,70 Clinique de l'Atlantique,4,8,2026-06-30,16:35:43
85,71 Clos Margat,5,8,2026-06-30,16:35:43
86,72 Stade de Périgny,3,6,2026-06-30,16:35:43
87,73 Denfert Rochereau,4,8,2026-06-30,16:35:43
88,77 Gare d'Aytré,5,8,2026-06-30,16:35:43
89,56 Hôpital St Louis,4,10,2026-06-30,16:35:43
90,79 Les Corsaires,4,8,2026-06-30,16:35:43
91,80 La Pommeraie,3,8,2026-06-30,16:35:43
92,81 Lab Intech,5,10,2026-06-30,16:35:43
93,82 Lieutenant Bernier,3,8,2026-06-30,16:35:43
94,83 Lycée Hotelier,4,8,2026-06-30,16:35:43
95,84 Mairie d'Aytré,2,8,2026-06-30,16:35:43
96,85 Mairie de Lagord,4,8,2026-06-30,16:35:43
97,86 Musée Maritime,2,8,2026-06-30,16:35:43
98,87 Normandin,3,8,2026-06-30,16:35:43
99,88 Oiseaux de Mer,6,8,2026-06-30,16:35:43
100,90 Porte Royale,1,8,2026-06-30,16:35:43
