Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
1,54 La Corniche,3,8,2026-07-01,16:12:36
2,10 Porte Maubec,4,8,2026-07-01,16:12:36
3,11 Porte Dauphine,5,8,2026-07-01,16:12:36
4,20 Faculté de Sciences 2,7,10,2026-07-01,16:12:36
5,05 Place de Verdun,8,8,2026-07-01,16:12:36
6,26 Maison de la Charente-Maritime,0,10,2026-07-01,16:12:36
7,04 Marché,1,8,2026-07-01,16:12:36
8,16 Gare 2,1,14,2026-07-01,16:12:36
9,06 Maison de la Mobilité 1,8,10,2026-07-01,16:12:36
10,08 Vieux Port 1,11,14,2026-07-01,16:12:36
11,03 Arsenal 1,3,8,2026-07-01,16:12:36
12,21 Technoforum 1,0,8,2026-07-01,16:12:36
13,15 Office de tourisme (Simenon) 2,6,8,2026-07-01,16:12:36
14,24 EIGSI 1,3,8,2026-07-01,16:12:36
15,13 Médiathèque Michel Crépeau 1,4,8,2026-07-01,16:12:36
16,16 Gare 1,7,14,2026-07-01,16:12:36
17,22 Porte de Cougnes,3,10,2026-07-01,16:12:36
18,14 Bibliothèque Universitaire 1,3,14,2026-07-01,16:12:36
19,07 Préfecture,5,10,2026-07-01,16:12:36
20,25 IUT 2,2,8,2026-07-01,16:12:36
21,02 Quai Valin 1,4,8,2026-07-01,16:12:36
22,23 Place Cacaud 1,4,6,2026-07-01,16:12:36
23,25 IUT 1,2,8,2026-07-01,16:12:36
24,20 Plage des Minimes 4,0,10,2026-07-01,16:12:36
25,12 Piscine,5,10,2026-07-01,16:12:36
26,09 Office de Tourisme (Gabut) 1,3,10,2026-07-01,16:12:36
27,60 Commissariat,5,8,2026-07-01,16:12:36
28,104 Office de Tourisme de Châtelaillon,1,8,2026-07-01,16:12:36
29,108 Vaucanson,6,14,2026-07-01,16:12:36
30,28 Maison du Port La Pallice,3,8,2026-07-01,16:12:36
31,29 Mairie Annexe de Laleu,5,8,2026-07-01,16:12:36
32,30 Ludothèque de Mireuil,2,8,2026-07-01,16:12:36
33,31 Mairie Annexe de Mireuil,6,10,2026-07-01,16:12:36
34,32 Place St Maurice,4,10,2026-07-01,16:12:36
35,33 Marché de Port Neuf,5,8,2026-07-01,16:12:36
36,34 Maison de l'Emploi,3,8,2026-07-01,16:12:36
37,37 Plage de la Concurrence 1,7,10,2026-07-01,16:12:36
38,37 Plage de la Concurrence 2,3,10,2026-07-01,16:12:36
39,39 Lycée Vieljeux,3,10,2026-07-01,16:12:36
40,40 Cité Administrative Mangin,6,10,2026-07-01,16:12:36
41,42 LEP de Rompsay,7,12,2026-07-01,16:12:36
42,43 Mairie Annexe de Villeneuve,4,8,2026-07-01,16:12:36
43,44 Centre Cial. de Villeneuve,4,8,2026-07-01,16:12:36
44,45 Parking Jean-Moulin,6,14,2026-07-01,16:12:36
45,46 Eglise de Tasdon,2,8,2026-07-01,16:12:36
46,21 Technoforum 2,3,8,2026-07-01,16:12:36
47,48 Plage des Minimes 1,1,10,2026-07-01,16:12:36
48,48 Plage des Minimes 2,4,6,2026-07-01,16:12:36
49,24 EIGSI 2,2,8,2026-07-01,16:12:36
50,51 Gymnase Universitaire 1,5,12,2026-07-01,16:12:36
51,102 Centre Aquatique de Châtelaillon,7,12,2026-07-01,16:12:36
52,38 Parc Franck Delmas,3,8,2026-07-01,16:12:36
53,53 Les Parcs,4,8,2026-07-01,16:12:36
54,52 Port de Pêche,5,10,2026-07-01,16:12:36
55,36 Eglise de La Genette,3,8,2026-07-01,16:12:36
56,109 P+R Simone Veil,4,14,2026-07-01,16:12:36
57,13 Médiathèque Michel Crépeau 2,5,8,2026-07-01,16:12:36
58,08 Vieux Port 2,11,14,2026-07-01,16:12:36
59,47 Institut Confucius de Chine,7,12,2026-07-01,16:12:36
60,20 Faculté de Sciences 3,2,10,2026-07-01,16:12:36
61,59 Place de Lafond,3,9,2026-07-01,16:12:36
62,03 Arsenal 2,1,8,2026-07-01,16:12:36
63,02 Quai valin 2,0,8,2026-07-01,16:12:36
64,14 Bibliothèque Universitaire 2,3,10,2026-07-01,16:12:36
65,21 Technoforum 3,4,8,2026-07-01,16:12:36
66,09 Office de Tourisme (Gabut) 2,2,10,2026-07-01,16:12:36
67,06 Maison de la Mobilité 2,4,10,2026-07-01,16:12:36
68,24 Plage des Minimes 3,0,8,2026-07-01,16:12:36
69,51 Gymnase Universitaire 2,2,8,2026-07-01,16:12:36
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-01,16:12:36
71,25 IUT 3,5,8,2026-07-01,16:12:36
72,57 Marché de la Pallice,5,8,2026-07-01,16:12:36
73,58 Digue du Bout Blanc,2,12,2026-07-01,16:12:36
74,61 Patte d'Oie,3,10,2026-07-01,16:12:36
75,62 Aquarium 2,3,10,2026-07-01,16:12:36
76,62 Aquarium 1,2,8,2026-07-01,16:12:36
77,63 08 mai 1945,3,14,2026-07-01,16:12:36
78,64 Aéroport,3,8,2026-07-01,16:12:36
79,65 Alstom,9,14,2026-07-01,16:12:36
80,66 Auberge de Jeunesse,5,10,2026-07-01,16:12:36
81,67 Beauregard,10,14,2026-07-01,16:12:36
82,68 Centre Commercial Beaulieu,5,10,2026-07-01,16:12:36
83,69 Centre social vent des lles,4,8,2026-07-01,16:12:36
84,70 Clinique de l'Atlantique,5,8,2026-07-01,16:12:36
85,71 Clos Margat,5,8,2026-07-01,16:12:36
