Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
74,61 Patte d'Oie,7,10,2026-07-02,16:20:02
75,62 Aquarium 2,2,10,2026-07-02,16:20:02
76,62 Aquarium 1,8,8,2026-07-02,16:20:02
77,63 08 mai 1945,5,14,2026-07-02,16:20:02
78,64 Aéroport,3,8,2026-07-02,16:20:02
79,65 Alstom,10,14,2026-07-02,16:20:02
80,66 Auberge de Jeunesse,5,10,2026-07-02,16:20:02
81,67 Beauregard,7,14,2026-07-02,16:20:02
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,16:20:02
83,69 Centre social vent des lles,5,8,2026-07-02,16:20:02
84,70 Clinique de l'Atlantique,5,8,2026-07-02,16:20:02
85,71 Clos Margat,6,8,2026-07-02,16:20:02
86,72 Stade de Périgny,4,6,2026-07-02,16:20:02
87,73 Denfert Rochereau,5,8,2026-07-02,16:20:02
88,77 Gare d'Aytré,2,8,2026-07-02,16:20:02
89,56 Hôpital St Louis,4,10,2026-07-02,16:20:02
90,79 Les Corsaires,3,8,2026-07-02,16:20:02
91,80 La Pommeraie,3,8,2026-07-02,16:20:02
92,81 Lab Intech,7,10,2026-07-02,16:20:02
93,82 Lieutenant Bernier,4,8,2026-07-02,16:20:02
94,83 Lycée Hotelier,4,8,2026-07-02,16:20:02
95,84 Mairie d'Aytré,3,8,2026-07-02,16:20:02
96,85 Mairie de Lagord,3,8,2026-07-02,16:20:02
97,86 Musée Maritime,5,8,2026-07-02,16:20:02
98,87 Normandin,4,8,2026-07-02,16:20:02
99,88 Oiseaux de Mer,4,8,2026-07-02,16:20:02
100,90 Porte Royale,4,8,2026-07-02,16:20:02
