Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
71,25 IUT 3,5,8,2026-07-02,16:04:54
72,57 Marché de la Pallice,4,8,2026-07-02,16:04:54
73,58 Digue du Bout Blanc,5,12,2026-07-02,16:04:54
74,61 Patte d'Oie,7,10,2026-07-02,16:04:54
75,62 Aquarium 2,2,10,2026-07-02,16:04:54
76,62 Aquarium 1,8,8,2026-07-02,16:04:54
77,63 08 mai 1945,5,14,2026-07-02,16:04:54
78,64 Aéroport,3,8,2026-07-02,16:04:54
79,65 Alstom,10,14,2026-07-02,16:04:54
80,66 Auberge de Jeunesse,5,10,2026-07-02,16:04:54
81,67 Beauregard,5,14,2026-07-02,16:04:54
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,16:04:54
83,69 Centre social vent des lles,5,8,2026-07-02,16:04:54
84,70 Clinique de l'Atlantique,5,8,2026-07-02,16:04:54
85,71 Clos Margat,6,8,2026-07-02,16:04:54
86,72 Stade de Périgny,4,6,2026-07-02,16:04:54
87,73 Denfert Rochereau,5,8,2026-07-02,16:04:54
88,77 Gare d'Aytré,2,8,2026-07-02,16:04:54
89,56 Hôpital St Louis,5,10,2026-07-02,16:04:54
90,79 Les Corsaires,3,8,2026-07-02,16:04:54
91,80 La Pommeraie,3,8,2026-07-02,16:04:54
92,81 Lab Intech,7,10,2026-07-02,16:04:54
93,82 Lieutenant Bernier,4,8,2026-07-02,16:04:54
94,83 Lycée Hotelier,4,8,2026-07-02,16:04:54
95,84 Mairie d'Aytré,3,8,2026-07-02,16:04:54
96,85 Mairie de Lagord,3,8,2026-07-02,16:04:54
97,86 Musée Maritime,4,8,2026-07-02,16:04:54
98,87 Normandin,4,8,2026-07-02,16:04:54
99,88 Oiseaux de Mer,4,8,2026-07-02,16:04:54
100,90 Porte Royale,4,8,2026-07-02,16:04:54
