Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
47,48 Plage des Minimes 1,3,10,2026-07-02,20:52:46
48,48 Plage des Minimes 2,1,6,2026-07-02,20:52:46
49,24 EIGSI 2,0,8,2026-07-02,20:52:46
50,51 Gymnase Universitaire 1,7,12,2026-07-02,20:52:46
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,20:52:46
52,38 Parc Franck Delmas,3,8,2026-07-02,20:52:46
53,53 Les Parcs,3,8,2026-07-02,20:52:46
54,52 Port de Pêche,4,10,2026-07-02,20:52:46
55,36 Eglise de La Genette,3,8,2026-07-02,20:52:46
56,109 P+R Simone Veil,8,14,2026-07-02,20:52:46
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,20:52:46
58,08 Vieux Port 2,14,14,2026-07-02,20:52:46
59,47 Institut Confucius de Chine,4,12,2026-07-02,20:52:46
60,20 Faculté de Sciences 3,2,10,2026-07-02,20:52:46
61,59 Place de Lafond,7,9,2026-07-02,20:52:46
62,03 Arsenal 2,2,8,2026-07-02,20:52:46
63,02 Quai valin 2,3,8,2026-07-02,20:52:46
64,14 Bibliothèque Universitaire 2,0,10,2026-07-02,20:52:46
65,21 Technoforum 3,6,8,2026-07-02,20:52:46
66,09 Office de Tourisme (Gabut) 2,5,10,2026-07-02,20:52:46
67,06 Maison de la Mobilité 2,3,10,2026-07-02,20:52:46
68,24 Plage des Minimes 3,3,8,2026-07-02,20:52:46
69,51 Gymnase Universitaire 2,2,8,2026-07-02,20:52:46
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-02,20:52:46
71,25 IUT 3,2,8,2026-07-02,20:52:46
72,57 Marché de la Pallice,4,8,2026-07-02,20:52:46
73,58 Digue du Bout Blanc,5,12,2026-07-02,20:52:46
74,61 Patte d'Oie,6,10,2026-07-02,20:52:46
75,62 Aquarium 2,2,10,2026-07-02,20:52:46
76,62 Aquarium 1,5,8,2026-07-02,20:52:46
77,63 08 mai 1945,5,14,2026-07-02,20:52:46
78,64 Aéroport,5,8,2026-07-02,20:52:46
79,65 Alstom,8,14,2026-07-02,20:52:46
80,66 Auberge de Jeunesse,4,10,2026-07-02,20:52:46
81,67 Beauregard,5,14,2026-07-02,20:52:46
82,68 Centre Commercial Beaulieu,0,10,2026-07-02,20:52:46
83,69 Centre social vent des lles,3,8,2026-07-02,20:52:46
84,70 Clinique de l'Atlantique,3,8,2026-07-02,20:52:46
85,71 Clos Margat,6,8,2026-07-02,20:52:46
86,72 Stade de Périgny,4,6,2026-07-02,20:52:46
87,73 Denfert Rochereau,3,8,2026-07-02,20:52:46
88,77 Gare d'Aytré,8,8,2026-07-02,20:52:46
89,56 Hôpital St Louis,1,10,2026-07-02,20:52:46
90,79 Les Corsaires,4,8,2026-07-02,20:52:46
91,80 La Pommeraie,3,8,2026-07-02,20:52:46
92,81 Lab Intech,6,10,2026-07-02,20:52:46
93,82 Lieutenant Bernier,4,8,2026-07-02,20:52:46
94,83 Lycée Hotelier,0,8,2026-07-02,20:52:46
95,84 Mairie d'Aytré,4,8,2026-07-02,20:52:46
96,85 Mairie de Lagord,4,8,2026-07-02,20:52:46
97,86 Musée Maritime,5,8,2026-07-02,20:52:46
98,87 Normandin,7,8,2026-07-02,20:52:46
99,88 Oiseaux de Mer,6,8,2026-07-02,20:52:46
100,90 Porte Royale,4,8,2026-07-02,20:52:46
